"Id","Bad","Poor","Good","Ranking","Votes","Text","File"
"511","1","1","0","-1.5","2","Ō. Ū. V̄.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-05.mp3"
"539","1","1","0","-1.5","2","Dò:dala ju:hyv:dla.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-289.mp3"
"589","1","1","0","-1.5","2","Gadō ű?","/1605151131/bc-cno-spk_0/bc-cno-spk_0-241.mp3"
"624","1","1","0","-1.5","2","Achű:ja.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-417.mp3"
"810","1","1","0","-1.5","2","Ani:gayv̌:lí.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-447.mp3"
"868","1","1","0","-1.5","2","Géɂi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-125.mp3"
"1043","1","1","0","-1.5","2","Yǒ:na á:ɂi.","/1605222137/see-say-write-cno-spk_3/see-say-write-cno-spk_3-52.mp3"
"1174","1","1","0","-1.5","2","Hiɂa e:do:da.","/1605222137/see-say-write-cno-spk_3/see-say-write-cno-spk_3-161.mp3"
"1299","1","1","0","-1.5","2","Dida:náɂnv̋ iné:na.","/1605222137/see-say-write-cno-spk_0/see-say-write-cno-spk_0-65.mp3"
"1325","1","1","0","-1.5","2","Gà:du:li̋:da á:su:líɂa.","/1605222137/see-say-write-cno-spk_0/see-say-write-cno-spk_0-26.mp3"
"1419","1","1","0","-1.5","2","Gi:hli dù:niyó:siha.","/1605222137/see-say-write-cno-spk_2/see-say-write-cno-spk_2-60.mp3"
"1539","1","1","0","-1.5","2","Uwò:ye̋:ni ù:we:hisdâ:ne.","/1605222137/see-say-write-cno-spk_2/see-say-write-cno-spk_2-157.mp3"
"1620","1","1","0","-1.5","2","Hyehgahli aniyewsga.","/1605222137/see-say-write-cno-spk_1/see-say-write-cno-spk_1-158.mp3"
"1637","1","1","0","-1.5","2","Na agayv̌:líge̋ ù:yó:si, ge:líɂa.","/1605222137/see-say-write-cno-spk_1/see-say-write-cno-spk_1-95.mp3"
"1644","1","1","0","-1.5","2","Ayő:hli ù:hnawâ:sdiha.","/1605222137/see-say-write-cno-spk_1/see-say-write-cno-spk_1-124.mp3"
"1739","1","1","0","-1.5","2","Jǐ:yu dayù:hwasi ogina:li̋:ɂi.","/1605222137/see-say-write-cno-spk_1/see-say-write-cno-spk_1-101.mp3"
"1843","1","1","0","-1.5","2","I:ya ge:li̋:stg.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-168.mp3"
"1977","1","1","0","-1.5","2","Halâ:yv̋ wù:sda é:gwő:ni?","/1605222137/bc-cno-spk_3/bc-cno-spk_3-619.mp3"
"2079","1","1","0","-1.5","2","Gahligwo:gi:ne̋:ɂi.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-111.mp3"
"2124","1","1","0","-1.5","2","Kuye:gwǒ:ni.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-397.mp3"
"2132","1","1","0","-1.5","2","Uwǒ:dígé u:sdi̋ jǔ:ntana wǒ:háɂli dà:gowhtíɂa.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-717.mp3"
"2192","1","1","0","-1.5","2","Mī. Mō. Mū.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-13.mp3"
"2294","1","1","0","-1.5","2","U:hyv:dlake adǐ:tas jadu:lí?","/1605222137/bc-cno-spk_3/bc-cno-spk_3-494.mp3"
"2351","1","1","0","-1.5","2","Anigǐ:gáge dehlgv́.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-704.mp3"
"2386","1","1","0","-1.5","2","Gadáɂnvɂa.","/1605222137/bc-cno-spk_3/bc-cno-spk_3-651.mp3"
"2601","1","1","0","-1.5","2","U:no:lv̀:tan ka:la.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-382.mp3"
"2616","1","1","0","-1.5","2","Jiɂluhgī.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-623.mp3"
"2661","1","1","0","-1.5","2","Juné:nv̀:sv́ à:né.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-153.mp3"
"46","2","1","0","-1.6667","3","sǒ:gwíli digaɂlě:nv́:hi:da.","/phase-1-results/animals-cno-spk_1/cno-spk_1-animals-so-gwi-li-_-di-ga-le-nv-hi-da.mp3"
"173","2","1","0","-1.6667","3","kama:ma.","/phase-1-results/animals-cno-spk_3/cno-spk_3-animals-ka-ma-ma.mp3"
"525","2","1","0","-1.6667","3","Digǐ:gágé ale dijé:ɂiyű:sd dà:gi di:jv̋sd.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-719.mp3"
"18","3","0","0","-2.0","3","u:naje̋:tsdi.","/phase-1-results/animals-cno-spk_1/cno-spk_1-animals-u-na-je-tsi-s-di.mp3"
"49","3","0","0","-2.0","3","sǒ:gwíli di:niɂlě:nv́:hi:da.","/phase-1-results/animals-cno-spk_1/cno-spk_1-animals-so-gwi-li-_-di-ni-le-nv-hi-da.mp3"
"175","3","0","0","-2.0","3","ǐ:náge̋:ɂi.","/phase-1-results/animals-cno-spk_3/cno-spk_3-animals-i-na-ge-i.mp3"
"223","1","0","0","-2.0","1","u:ksò:ja:ne̋:da.","/phase-1-results/animals-cno-spk_3/cno-spk_3-animals-u-ga-so-ja-ne-da.mp3"
"231","1","0","0","-2.0","1","kě:míli.","/phase-1-results/animals-cno-spk_2/cno-spk_2-animals-ge-mi-li.mp3"
"235","1","0","0","-2.0","1","u:je̋:tsdi.","/phase-1-results/animals-cno-spk_2/cno-spk_2-animals-u-je-tsi-s-di.mp3"
"239","2","0","0","-2.0","2","wahya.","/phase-1-results/animals-cno-spk_2/cno-spk_2-animals-wa-ya.mp3"
"246","1","0","0","-2.0","1","kv̌:hli.","/phase-1-results/animals-cno-spk_2/cno-spk_2-animals-kv-hli.mp3"
"247","1","0","0","-2.0","1","e:logwa.","/phase-1-results/animals-cno-spk_2/cno-spk_2-animals-e-la-qua.mp3"
"250","1","0","0","-2.0","1","tehga.","/phase-1-results/animals-cno-spk_2/cno-spk_2-animals-te-ga.mp3"
"264","1","0","0","-2.0","1","sǒ:gwíli digaɂlě:nv́:hi:da.","/phase-1-results/animals-cno-spk_2/cno-spk_2-animals-so-gwi-li-_-di-ga-le-nv-hi-da.mp3"
"265","1","0","0","-2.0","1","u:ni:gù:ku.","/phase-1-results/animals-cno-spk_2/cno-spk_2-animals-u-ni-gu-gu.mp3"
"273","1","0","0","-2.0","1","ukte:na.","/phase-1-results/animals-cno-spk_2/cno-spk_2-animals-u-ga-te-na.mp3"
"276","1","0","0","-2.0","1","daksi.","/phase-1-results/animals-cno-spk_2/cno-spk_2-animals-da-gi-si.mp3"
"277","1","0","0","-2.0","1","gv́:na.","/phase-1-results/animals-cno-spk_2/cno-spk_2-animals-gv-na.mp3"
"279","1","0","0","-2.0","1","sǒ:gwíli di:niɂlě:nv́:hi:da.","/phase-1-results/animals-cno-spk_2/cno-spk_2-animals-so-gwi-li-_-di-ni-le-nv-hi-da.mp3"
"281","1","0","0","-2.0","1","u:ksò:ja:ne̋:da.","/phase-1-results/animals-cno-spk_2/cno-spk_2-animals-u-ga-so-ja-ne-da.mp3"
"294","1","0","0","-2.0","1","wá:le:la.","/phase-1-results/animals-cno-spk_2/cno-spk_2-animals-wa-le-la.mp3"
"312","1","0","0","-2.0","1","Dè:johlga̋́:s Jalagi?","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_0/osiyo-then-cno-spk_0-18.mp3"
"314","2","0","0","-2.0","2","Ha:dlv wi:jé:ga?","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_0/osiyo-then-cno-spk_0-27.mp3"
"317","1","0","0","-2.0","1","Gadò de:sdadó:ɂa?","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_0/osiyo-then-cno-spk_0-10.mp3"
"318","1","0","0","-2.0","1","Maga:l dà:gwadó:ɂa.","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_0/osiyo-then-cno-spk_0-07.mp3"
"323","1","0","0","-2.0","1","Lini:da dà:gwadó:ɂa.","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_0/osiyo-then-cno-spk_0-08.mp3"
"325","1","0","0","-2.0","1","Hohlga̋́:s Jalagi?","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_0/osiyo-then-cno-spk_0-16.mp3"
"327","1","0","0","-2.0","1","De:sdohlga̋́:s Jalagi?","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_0/osiyo-then-cno-spk_0-17.mp3"
"329","1","0","0","-2.0","1","Ja:n dà:gwadó:ɂa.","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_0/osiyo-then-cno-spk_0-06.mp3"
"337","1","0","0","-2.0","1","Me:li dà:gwadó:ɂa.","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_2/osiyo-then-cno-spk_2-09.mp3"
"350","1","0","0","-2.0","1","Hohlga̋́:s Jalagi?","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_2/osiyo-then-cno-spk_2-16.mp3"
"351","1","0","0","-2.0","1","Dè:johlga̋́:s Jalagi?","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_2/osiyo-then-cno-spk_2-18.mp3"
"354","1","0","0","-2.0","1","Ha:dlv wisdé:ga?","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_2/osiyo-then-cno-spk_2-26.mp3"
"356","2","0","0","-2.0","2","Maga:l dà:gwadó:ɂa.","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_2/osiyo-then-cno-spk_2-07.mp3"
"357","2","0","0","-2.0","2","Tò:hi̋:gwu.","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_2/osiyo-then-cno-spk_2-04.mp3"
"358","1","0","0","-2.0","1","De:sdohlga̋́:s Jalagi?","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_2/osiyo-then-cno-spk_2-17.mp3"
"364","1","0","0","-2.0","1","Hohlga̋́:s Jalagi?","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_1/osiyo-then-cno-spk_1-16.mp3"
"366","1","0","0","-2.0","1","Maga:l dà:gwadó:ɂa.","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_1/osiyo-then-cno-spk_1-07.mp3"
"369","2","0","0","-2.0","2","Ja:n dà:gwadó:ɂa.","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_1/osiyo-then-cno-spk_1-06.mp3"
"370","1","0","0","-2.0","1","De:sdohlga̋́:s Jalagi?","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_1/osiyo-then-cno-spk_1-17.mp3"
"382","2","0","0","-2.0","2","Dè:johlga̋́:s Jalagi?","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_1/osiyo-then-cno-spk_1-18.mp3"
"389","1","0","0","-2.0","1","Ja:n dà:gwadó:ɂa.","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_3/osiyo-then-cno-spk_3-06.mp3"
"396","1","0","0","-2.0","1","De:sdohlga̋́:s Jalagi?","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_3/osiyo-then-cno-spk_3-17.mp3"
"406","1","0","0","-2.0","1","Tò:hi̋.","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_3/osiyo-then-cno-spk_3-02.mp3"
"411","2","0","0","-2.0","2","Maga:l dà:gwadó:ɂa.","/20201111-osiyo-tohiju-then-what/osiyo-then-cno-spk_3/osiyo-then-cno-spk_3-07.mp3"
"414","1","0","0","-2.0","1","Ná:hnv́ galò:gwé ga:ne̋:hi u:dlv̌:kwsati gè:sé,","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_3/bragging-hunter-cno-spk_3-05.mp3"
"417","1","0","0","-2.0","1","""Hada:hísê:gá"", à:gò:sě:lé.","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_3/bragging-hunter-cno-spk_3-23.mp3"
"420","1","0","0","-2.0","1","À:ná:ɂi:sv̋:hnv go:hű:sdi wǔ:ní:go:he do:juwáɂihlv,","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_3/bragging-hunter-cno-spk_3-07.mp3"
"421","1","0","0","-2.0","1","ale go:hű:sdi yǔ:dv̂:ne̋:la à:dlv̌:kwsgé.","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_3/bragging-hunter-cno-spk_3-06.mp3"
"423","1","0","0","-2.0","1","ahwi dù:ni:hyohe.","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_3/bragging-hunter-cno-spk_3-02.mp3"
"429","1","0","0","-2.0","1","ù:dv:hné ná u:yo:hlv̋.","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_3/bragging-hunter-cno-spk_3-22.mp3"
"431","1","0","0","-2.0","1","""Ji:yó:ɂê:ga"",","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_3/bragging-hunter-cno-spk_3-16.mp3"
"432","1","0","0","-2.0","1","ga:ne:he sóɂíhnv́ hlā.","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_3/bragging-hunter-cno-spk_3-04.mp3"
"433","1","0","0","-2.0","1","naɂv̌:hníge̋:hnv wǔ:ní:luhja ù:ni:go:hé sǒ:gwíli gáɂnv̋.","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_3/bragging-hunter-cno-spk_3-20.mp3"
"434","1","0","0","-2.0","1","""Ahwi è:ni:yó:ɂa!"",","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_3/bragging-hunter-cno-spk_3-14.mp3"
"437","1","0","0","-2.0","1","""Ji:yó:ɂê:ga"",","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_0/bragging-hunter-cno-spk_0-16.mp3"
"439","1","0","0","-2.0","1","à:dlv̌:kwsgv́.","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_0/bragging-hunter-cno-spk_0-18.mp3"
"441","1","0","0","-2.0","1","""Hada:hísê:gá"", à:gò:sě:lé.","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_0/bragging-hunter-cno-spk_0-23.mp3"
"442","1","0","0","-2.0","1","À:ná:ɂi:sv̋:hnv go:hű:sdi wǔ:ní:go:he do:juwáɂihlv,","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_0/bragging-hunter-cno-spk_0-07.mp3"
"444","1","0","0","-2.0","1","ale go:hű:sdi yǔ:dv̂:ne̋:la à:dlv̌:kwsgé.","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_0/bragging-hunter-cno-spk_0-06.mp3"
"447","1","0","0","-2.0","1","ga:ne:he sóɂíhnv́ hlā.","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_0/bragging-hunter-cno-spk_0-04.mp3"
"448","2","0","0","-2.0","2","Ná:hnv́ galò:gwé ga:ne̋:hi u:dlv̌:kwsati gè:sé,","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_0/bragging-hunter-cno-spk_0-05.mp3"
"449","1","0","0","-2.0","1","Ù:ná:ne:lǔ:gî:se do:juwáɂihlv́ dí:dla,","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_0/bragging-hunter-cno-spk_0-19.mp3"
"451","2","0","0","-2.0","2","ù:dv:hne ná galò:gwé ga:ne̋:hi,","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_0/bragging-hunter-cno-spk_0-17.mp3"
"453","1","0","0","-2.0","1","ahwi dù:ni:hyohe.","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_0/bragging-hunter-cno-spk_0-02.mp3"
"454","1","0","0","-2.0","1","nǔ:ksestanv̋:na iyú:sdi dà:sdayo:hihv̋.","/20201111-bragging-hunter-alt/bragging-hunter-cno-spk_0/bragging-hunter-cno-spk_0-10.mp3"
"459","1","0","0","-2.0","1","Dè:johlga̋:s Jalagi?","/1605135617/osiyo-then-cno-spk_0/osiyo-then-cno-spk_0-18.mp3"
"460","1","0","0","-2.0","1","Hohlga̋:s Jalagi?","/1605135617/osiyo-then-cno-spk_0/osiyo-then-cno-spk_0-16.mp3"
"461","1","0","0","-2.0","1","De:sdohlga̋:s Jalagi?","/1605135617/osiyo-then-cno-spk_0/osiyo-then-cno-spk_0-17.mp3"
"464","1","0","0","-2.0","1","De:sdohlga̋:s Jalagi?","/1605135617/osiyo-then-cno-spk_2/osiyo-then-cno-spk_2-17.mp3"
"471","1","0","0","-2.0","1","U:do:hiyű:hnv́ wǔ:yó:hlé ale ù:ni:go:hé ganv́:gv̋.","/20201111-bragging-hunter/bragging-hunter-cno-spk_3/bragging-hunter-cno-spk_3-05.mp3"
"472","1","0","0","-2.0","1","Anǐ:táɂli ani:sgaya à:ni:no:halǐ:dô:he, ahwi dù:ni:hyohe.","/20201111-bragging-hunter/bragging-hunter-cno-spk_3/bragging-hunter-cno-spk_3-01.mp3"
"473","1","0","0","-2.0","1","Ù:ná:ne:lǔ:gî:se do:juwáɂihlv́ dí:dla, naɂv̌:hníge̋:hnv wǔ:ní:luhja ù:ni:go:hé sǒ:gwíli gáɂnv̋.","/20201111-bragging-hunter/bragging-hunter-cno-spk_3/bragging-hunter-cno-spk_3-08.mp3"
"474","1","0","0","-2.0","1","""Ji:yó:ɂê:ga"", ù:dv:hne ná galò:gwé ga:ne̋:hi, à:dlv̌:kwsgv́.","/20201111-bragging-hunter/bragging-hunter-cno-spk_3/bragging-hunter-cno-spk_3-07.mp3"
"475","2","0","0","-2.0","2","Ná:hnv́ galò:gwé nigǎ:né:hv̋:na ""Ahwi è:ni:yó:ɂa!"", ù:dv:hne.","/20201111-bragging-hunter/bragging-hunter-cno-spk_3/bragging-hunter-cno-spk_3-06.mp3"
"476","1","0","0","-2.0","1","Sà:gwű:hno asgaya galò:gwé ga:ne:he sóɂíhnv́ hlā.","/20201111-bragging-hunter/bragging-hunter-cno-spk_3/bragging-hunter-cno-spk_3-02.mp3"
"477","1","0","0","-2.0","1","Ná:hnv́ galò:gwé ga:ne̋:hi u:dlv̌:kwsati gè:sé, ale go:hű:sdi yǔ:dv̂:ne̋:la à:dlv̌:kwsgé.","/20201111-bragging-hunter/bragging-hunter-cno-spk_3/bragging-hunter-cno-spk_3-03.mp3"
"479","2","0","0","-2.0","2","""Sǒ:gwílílê ì:nada:hísi"", ù:dv:hné ná u:yo:hlv̋. ""Hada:hísê:gá"", à:gò:sě:lé.","/20201111-bragging-hunter/bragging-hunter-cno-spk_3/bragging-hunter-cno-spk_3-09.mp3"
"480","1","0","0","-2.0","1","Ù:ná:ne:lǔ:gî:se do:juwáɂihlv́ dí:dla, naɂv̌:hníge̋:hnv wǔ:ní:luhja ù:ni:go:hé sǒ:gwíli gáɂnv̋.","/20201111-bragging-hunter/bragging-hunter-cno-spk_0/bragging-hunter-cno-spk_0-08.mp3"
"481","2","0","0","-2.0","2","""Ji:yó:ɂê:ga"", ù:dv:hne ná galò:gwé ga:ne̋:hi, à:dlv̌:kwsgv́.","/20201111-bragging-hunter/bragging-hunter-cno-spk_0/bragging-hunter-cno-spk_0-07.mp3"
"482","1","0","0","-2.0","1","Ná:hnv́ galò:gwé nigǎ:né:hv̋:na ""Ahwi è:ni:yó:ɂa!"", ù:dv:hne.","/20201111-bragging-hunter/bragging-hunter-cno-spk_0/bragging-hunter-cno-spk_0-06.mp3"
"483","1","0","0","-2.0","1","À:ná:ɂi:sv̋:hnv go:hű:sdi wǔ:ní:go:he do:juwáɂihlv, ná:hnv́ galò:gwé ga:ne̋:hi kilagwu iyv̋:da widǔ:sdáyo:hlé ǒ:sdagwu nǔ:ksestanv̋:na iyú:sdi dà:sdayo:hihv̋.","/20201111-bragging-hunter/bragging-hunter-cno-spk_0/bragging-hunter-cno-spk_0-04.mp3"
"485","2","0","0","-2.0","2","Sà:gwű:hno asgaya galò:gwé ga:ne:he sóɂíhnv́ hlā.","/20201111-bragging-hunter/bragging-hunter-cno-spk_0/bragging-hunter-cno-spk_0-02.mp3"
"486","2","0","0","-2.0","2","""Sǒ:gwílílê ì:nada:hísi"", ù:dv:hné ná u:yo:hlv̋. ""Hada:hísê:gá"", à:gò:sě:lé.","/20201111-bragging-hunter/bragging-hunter-cno-spk_0/bragging-hunter-cno-spk_0-09.mp3"
"487","2","0","0","-2.0","2","Ná:hnv́ galò:gwé ga:ne̋:hi u:dlv̌:kwsati gè:sé, ale go:hű:sdi yǔ:dv̂:ne̋:la à:dlv̌:kwsgé.","/20201111-bragging-hunter/bragging-hunter-cno-spk_0/bragging-hunter-cno-spk_0-03.mp3"
"489","1","0","0","-2.0","1","Lī. Lō. Lū.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-11.mp3"
"491","1","0","0","-2.0","1","Sv̄. Dā. Tā.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-20.mp3"
"492","1","0","0","-2.0","1","Kǒ:li.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-374.mp3"
"498","1","0","0","-2.0","1","Mī. Mō. Mū.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-13.mp3"
"502","1","0","0","-2.0","1","Goɂi jadu:líɂa?","/1605151131/bc-cno-spk_0/bc-cno-spk_0-525.mp3"
"506","2","0","0","-2.0","2","Junsdiɂi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-415.mp3"
"508","1","0","0","-2.0","1","Na doyu uwo:dű ajin.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-323.mp3"
"512","1","0","0","-2.0","1","Chuně:l","/1605151131/bc-cno-spk_0/bc-cno-spk_0-85.mp3"
"513","1","0","0","-2.0","1","Chuně:li:ne̋ go:hwe:l.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-115.mp3"
"514","2","0","0","-2.0","2","Yó:ne:g.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-564.mp3"
"517","1","0","0","-2.0","1","Joɂgaduɂi Jalagi go:hwe:lv̀:ɂi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-640.mp3"
"519","1","0","0","-2.0","1","Hī. Hō. Hū.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-09.mp3"
"523","2","0","0","-2.0","2","Dà:ni:sdayo:hihv̋:ɂi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-314.mp3"
"524","1","0","0","-2.0","1","Ha:dlv?","/1605151131/bc-cno-spk_0/bc-cno-spk_0-243.mp3"
"528","2","0","0","-2.0","2","Achű:j.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-416.mp3"
"532","1","0","0","-2.0","1","Ő:sd.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-60.mp3"
"534","1","0","0","-2.0","1","Agǐ:gáge hlgv́.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-703.mp3"
"541","1","0","0","-2.0","1","Dō anadv:ne?","/1605151131/bc-cno-spk_0/bc-cno-spk_0-282.mp3"
"542","1","0","0","-2.0","1","Ànsgv.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-392.mp3"
"543","1","0","0","-2.0","1","Goɂi jadu:lísgo?","/1605151131/bc-cno-spk_0/bc-cno-spk_0-526.mp3"
"544","1","0","0","-2.0","1","Alsdâ:yv:hv́.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-194.mp3"
"546","1","0","0","-2.0","1","Jiɂluh.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-622.mp3"
"547","2","0","0","-2.0","2","Sgwi̋:sd.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-665.mp3"
"548","1","0","0","-2.0","1","Gadò ad?","/1605151131/bc-cno-spk_0/bc-cno-spk_0-607.mp3"
"549","1","0","0","-2.0","1","Táɂli.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-89.mp3"
"550","1","0","0","-2.0","1","U:hyv:dlake dǒ:y?","/1605151131/bc-cno-spk_0/bc-cno-spk_0-520.mp3"
"553","1","0","0","-2.0","1","Go:hwe:li.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-03.mp3"
"554","1","0","0","-2.0","1","Ahu:li.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-253.mp3"
"555","2","0","0","-2.0","2","Gahlgwǒ.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-84.mp3"
"558","2","0","0","-2.0","2","Jiyv:wi:yádv.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-543.mp3"
"560","1","0","0","-2.0","1","Dù:danv:hnv̋.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-593.mp3"
"562","1","0","0","-2.0","1","Ale.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-254.mp3"
"565","1","0","0","-2.0","1","Gadí:ɂa.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-120.mp3"
"568","1","0","0","-2.0","1","U:hyv:dlake adǐ:tas jadu:lí?","/1605151131/bc-cno-spk_0/bc-cno-spk_0-494.mp3"
"569","1","0","0","-2.0","1","Hisgi:ne̋.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-101.mp3"
"575","1","0","0","-2.0","1","Táɂl.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-80.mp3"
"576","2","0","0","-2.0","2","Gadì:tásg.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-500.mp3"
"581","1","0","0","-2.0","1","Ha:dlv hé:g?","/1605151131/bc-cno-spk_0/bc-cno-spk_0-516.mp3"
"584","2","0","0","-2.0","2","U:hyv:dlv gě:dô.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-297.mp3"
"585","1","0","0","-2.0","1","Anadi:tásg.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-505.mp3"
"587","1","0","0","-2.0","1","Didǐ:yé:li:hi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-238.mp3"
"592","2","0","0","-2.0","2","Analsdâ:yv:hv́sg.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-196.mp3"
"593","1","0","0","-2.0","1","Asú:sdi desgi:nehvsi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-175.mp3"
"594","2","0","0","-2.0","2","Hiyv:wi:yásgohv?","/1605151131/bc-cno-spk_0/bc-cno-spk_0-547.mp3"
"595","1","0","0","-2.0","1","Hv̄. Lā. Lē.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-10.mp3"
"596","1","0","0","-2.0","1","Gahligwo:gi:ne̋.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-103.mp3"
"598","1","0","0","-2.0","1","Aniɂluhgī.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-629.mp3"
"599","2","0","0","-2.0","2","Idalě:n.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-215.mp3"
"601","1","0","0","-2.0","1","Dla:nú:s.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-637.mp3"
"607","1","0","0","-2.0","1","Ayv:wi:yá.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-548.mp3"
"619","2","0","0","-2.0","2","Dō ű:sd dadihno:gí?","/1605151131/bc-cno-spk_0/bc-cno-spk_0-408.mp3"
"622","1","0","0","-2.0","1","Dodada:go:hv:ɂi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-65.mp3"
"628","1","0","0","-2.0","1","Junsdi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-414.mp3"
"629","1","0","0","-2.0","1","Digǐ:gáge ale dijéɂiyű:sdi dà:gi di:jv̋sdi.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-325.mp3"
"636","1","0","0","-2.0","1","Nv:dadě:w.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-404.mp3"
"638","1","0","0","-2.0","1","Uniwǒ:dígé.","/1605151131/bc-cno-spk_0/bc-cno-spk_0-712.mp3"
